clip_id,raw_answer,predicted,ground_truth
9289010221.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010222.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010223.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010227.avi,"Expression: The student appears to be focused and attentive.
Posture: They are sitting upright with headphones on, suggesting they are actively listening or watching the video.
Rating: 2",2,3
9289010229.avi,"Expression: The student appears to be focused and attentive, with a neutral facial expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
928901023.avi,"Expression: The student appears to be making a face, possibly in reaction to the content of the video or expressing boredom.
Posture: The student is sitting with their head turned slightly away from the camera, and they are wearing headphones.
Rating: 1",1,3
9289010230.avi,"Expression: The student is smiling and appears to be enjoying the video.
Posture: The student is sitting upright with headphones on, indicating focus and engagement.
Rating: 3",3,3
9289010231.avi,"Expression: The student has a neutral expression, with a slight smile.
Posture: The student is sitting upright in a chair, facing the camera.
Rating: 2",2,2
9289010232.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
9289010233.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
9289010235.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010242.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010243.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in a chair, wearing headphones.
Rating: 2",2,3
9289010244.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the camera.
Rating: 2",2,3
9289010245.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010248.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in a chair, wearing headphones.
Rating: 2",2,3
9289010249.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
928901025.avi,"Expression: The student appears to be in deep thought or contemplation, with a slightly furrowed brow and a hand on their chin.
Posture: The student is sitting upright at a desk, wearing headphones and looking directly at the camera.
Rating: 2",2,3
9289010250.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in a chair, wearing headphones.
Rating: 2",2,2
9289010251.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010253.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010254.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,2
9289010257.avi,"Expression: The student appears to be focused and attentive, with a neutral expression.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
9289010259.avi,"Expression: The student appears to be focused and attentive, with a slight smile.
Posture: The student is sitting upright in front of the computer screen.
Rating: 2",2,3
